,Ticker,Name,Weight (%),Price,Shares,Market Value,Sector,Year
31976,CDW,CDW CORP,0.04,69.49,45600.0,3168744.0,Information Technology,2017
31977,TRMB,TRIMBLE INC,0.04,40.64,77336.0,3142935.04,Information Technology,2017
31978,CGNX,COGNEX CORP,0.04,61.16,50334.0,3078427.44,Information Technology,2017
31979,VRSN,VERISIGN INC,0.04,114.44,26425.0,3024077.0,Information Technology,2017
31980,DOX,AMDOCS LTD,0.03,65.48,44386.0,2906395.28,Information Technology,2017
31981,CDK,CDK GLOBAL INC,0.03,71.28,39363.0,2805794.64,Information Technology,2017
31982,LDOS,LEIDOS HOLDINGS INC,0.03,64.57,43375.0,2800723.75,Information Technology,2017
31983,JKHY,JACK HENRY ANS ASSOCIATES INC,0.03,116.96,23481.0,2746337.76,Information Technology,2017
31984,VMW,VMWARE INC CLASS A,0.03,125.32,21791.0,2730848.12,Information Technology,2017
31985,ON,ON SEMICONDUCTOR CORP,0.03,20.94,129220.0,2705866.8,Information Technology,2017
31986,AMD,ADVANCED MICRO DEVICES INC,0.03,10.28,260021.0,2673015.88,Information Technology,2017
31987,WU,WESTERN UNION,0.03,19.01,139699.0,2655677.99,Information Technology,2017
31988,IAC,IAC INTERACTIVE,0.03,122.28,21364.0,2612389.92,Information Technology,2017
31989,MRVL,MARVELL TECHNOLOGY GROUP LTD,0.03,21.47,121635.0,2611503.45,Information Technology,2017
31990,FFIV,F5 NETWORKS INC,0.03,131.22,19783.0,2595925.26,Information Technology,2017
31991,SQ,SQUARE INC CLASS A,0.03,34.67,74437.0,2580730.79,Information Technology,2017
31992,QRVO,QUORVO INC,0.03,66.6,38446.0,2560503.6,Information Technology,2017
31993,TER,TERADYNE INC,0.03,41.87,60511.0,2533595.57,Information Technology,2017
31994,FDC,FIRST DATA CORP CLASS A,0.03,16.71,146193.0,2442885.03,Information Technology,2017
31995,IPGP,IPG PHOTONICS CORP,0.03,214.13,10998.0,2355001.74,Information Technology,2017
31996,KEYS,KEYSIGHT TECHNOLOGIES INC,0.03,41.6,56352.0,2344243.2,Information Technology,2017
31997,COMM,COMMSCOPE HOLDING INC,0.03,37.83,58268.0,2204278.44,Information Technology,2017
31998,SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,0.03,40.48,53823.0,2178755.04,Information Technology,2017
31999,ARW,ARROW ELECTRONICS INC,0.03,80.41,26993.0,2170507.13,Information Technology,2017
32000,OLED,UNIVERSAL DISPLAY CORP,0.03,172.65,12555.0,2167620.75,Information Technology,2017
32001,COHR,COHERENT INC,0.02,282.22,7469.0,2107901.18,Information Technology,2017
32002,PTC,PTC INC,0.02,60.77,34580.0,2101426.6,Information Technology,2017
32003,XRX,XEROX CORP,0.02,29.15,70063.0,2042336.45,Information Technology,2017
32004,FLIR,FLIR SYSTEMS INC,0.02,46.62,43292.0,2018273.04,Information Technology,2017
32005,FTNT,FORTINET INC,0.02,43.69,45467.0,1986453.23,Information Technology,2017
32006,GDDY,GODADDY INC CLASS A,0.02,50.28,38672.0,1944428.16,Information Technology,2017
32007,ULTI,ULTIMATE SOFTWARE GROUP INC,0.02,218.23,8718.0,1902529.14,Information Technology,2017
32008,TYL,TYLER TECHNOLOGIES INC,0.02,177.05,10706.0,1895497.3,Information Technology,2017
32009,GRUB,GRUBHUB INC,0.02,71.8,26063.0,1871323.4,Information Technology,2017
32010,MSCC,MICROSEMI CORP,0.02,51.65,35931.0,1855836.15,Information Technology,2017
32011,LOGM,LOGMEIN INC,0.02,114.5,15930.0,1823985.0,Information Technology,2017
32012,GWRE,GUIDEWIRE SOFTWARE INC,0.02,74.26,23191.0,1722163.66,Information Technology,2017
32013,CAVM,CAVIUM INC,0.02,83.83,20497.0,1718263.51,Information Technology,2017
32014,BAH,BOOZ ALLEN HAMILTON HOLDING CORP C,0.02,38.13,44650.0,1702504.5,Information Technology,2017
32015,WEX,WEX INC,0.02,141.23,11946.0,1687133.58,Information Technology,2017
32016,FSLR,FIRST SOLAR INC,0.02,67.52,24879.0,1679830.08,Information Technology,2017
32017,ZBRA,ZEBRA TECHNOLOGIES CORP CLASS A,0.02,103.8,15970.0,1657686.0,Information Technology,2017
32018,EPAM,EPAM SYSTEMS INC,0.02,107.43,15045.0,1616284.35,Information Technology,2017
32019,MKSI,MKS INSTRUMENTS INC,0.02,94.5,16789.0,1586560.5,Information Technology,2017
32020,CY,CYPRESS SEMICONDUCTOR CORP,0.02,15.24,102025.0,1554861.0,Information Technology,2017
32021,BKI,BLACK KNIGHT INC,0.02,44.15,34357.0,1516861.55,Information Technology,2017
32022,AVT,AVNET INC,0.02,39.62,37497.0,1485631.14,Information Technology,2017
32023,G,GENPACT LTD,0.02,31.74,46513.0,1476322.62,Information Technology,2017
32024,AZPN,ASPEN TECHNOLOGY INC,0.02,66.2,22131.0,1465072.2,Information Technology,2017
32025,CSRA,CSRA INC,0.02,29.92,48911.0,1463417.12,Information Technology,2017
32026,NUAN,NUANCE COMMUNICATIONS INC,0.02,16.35,87577.0,1431883.95,Information Technology,2017
32027,JBL,JABIL INC,0.02,26.25,54325.0,1426031.25,Information Technology,2017
32028,ARRS,ARRIS INTERNATIONAL PLC,0.02,25.69,55039.0,1413951.91,Information Technology,2017
32029,TDC,TERADATA CORP,0.02,38.46,36759.0,1413751.14,Information Technology,2017
32030,MMS,MAXIMUS INC,0.02,71.58,19400.0,1388652.0,Information Technology,2017
32031,FICO,FAIR ISAAC CORP,0.02,153.2,9010.0,1380332.0,Information Technology,2017
32032,DATA,TABLEAU SOFTWARE INC CLASS A,0.02,69.2,19700.0,1363240.0,Information Technology,2017
32033,ENTG,ENTEGRIS INC,0.02,30.45,44344.0,1350274.8,Information Technology,2017
32034,LFUS,LITTELFUSE INC,0.02,197.82,6824.0,1349923.68,Information Technology,2017
32035,NATI,NATIONAL INSTRUMENTS CORP,0.02,41.63,32266.0,1343233.58,Information Technology,2017
32036,MPWR,MONOLITHIC POWER SYSTEMS INC,0.02,112.36,11905.0,1337645.8,Information Technology,2017
32037,BLKB,BLACKBAUD INC,0.02,94.49,14150.0,1337033.5,Information Technology,2017
32038,Z,ZILLOW GROUP INC CLASS C,0.02,40.92,32229.0,1318810.68,Information Technology,2017
32039,EEFT,EURONET WORLDWIDE INC,0.02,84.27,15598.0,1314443.46,Information Technology,2017
32040,TEAM,ATLASSIAN CORP PLC CLASS A,0.02,45.52,28163.0,1281979.76,Information Technology,2017
32041,SABR,SABRE CORP,0.02,20.5,61992.0,1270836.0,Information Technology,2017
32042,VSAT,VIASAT INC,0.01,74.85,16898.0,1264815.3,Information Technology,2017
32043,VSM,VERSUM MATERIALS INC,0.01,37.85,33161.0,1255143.85,Information Technology,2017
32044,NCR,NCR CORP,0.01,33.99,36286.0,1233361.14,Information Technology,2017
32045,SNX,SYNNEX CORP,0.01,135.95,8977.0,1220423.15,Information Technology,2017
32046,PFPT,PROOFPOINT INC,0.01,88.81,13606.0,1208348.86,Information Technology,2017
32047,PAYC,PAYCOM SOFTWARE INC,0.01,80.33,14955.0,1201335.15,Information Technology,2017
32048,CLGX,CORELOGIC INC,0.01,46.21,25777.0,1191155.17,Information Technology,2017
32049,IDTI,INTEGRATED DEVICE TECHNOLOGY INC,0.01,29.73,39631.0,1178229.63,Information Technology,2017
32050,SLAB,SILICON LABORATORIES INC,0.01,88.3,13218.0,1167149.4,Information Technology,2017
32051,NTNX,NUTANIX INC CLASS A,0.01,35.28,32731.0,1154749.68,Information Technology,2017
32052,DST,DST SYSTEMS INC,0.01,62.07,18446.0,1144943.22,Information Technology,2017
32053,CREE,CREE INC,0.01,37.14,29847.0,1108517.58,Information Technology,2017
32054,DLB,DOLBY LABORATORIES INC CLASS A,0.01,62.0,17516.0,1085992.0,Information Technology,2017
32055,MANH,MANHATTAN ASSOCIATES INC,0.01,49.54,21724.0,1076206.96,Information Technology,2017
32056,JCOM,J2 GLOBAL INC,0.01,75.03,14293.0,1072403.79,Information Technology,2017
32057,TECD,TECH DATA CORP,0.01,97.97,10791.0,1057194.27,Information Technology,2017
32058,CRUS,CIRRUS LOGIC INC,0.01,51.86,19625.0,1017752.5,Information Technology,2017
32059,SAIC,SCIENCE APPLICATIONS INTERNATIONAL,0.01,76.57,13156.0,1007354.92,Information Technology,2017
32060,YELP,YELP INC,0.01,41.96,23981.0,1006242.76,Information Technology,2017
32061,CACI,CACI INTERNATIONAL INC CLASS A,0.01,132.35,7577.0,1002815.95,Information Technology,2017
32062,RNG,RINGCENTRAL INC CLASS A,0.01,48.4,20686.0,1001202.4,Information Technology,2017
32063,ZEN,ZENDESK INC,0.01,33.84,29479.0,997569.36,Information Technology,2017
32064,BDC,BELDEN INC,0.01,77.17,12488.0,963698.96,Information Technology,2017
32065,TWOU,2U INC,0.01,64.51,14708.0,948813.08,Information Technology,2017
32066,ZNGA,ZYNGA INC CLASS A,0.01,4.0,234576.0,938304.0,Information Technology,2017
32067,ELLI,ELLIE MAE INC,0.01,89.4,10488.0,937627.2,Information Technology,2017
32068,STMP,STAMPS.COM INC,0.01,188.0,4983.0,936804.0,Information Technology,2017
32069,ROG,ROGERS CORP,0.01,161.92,5748.0,930716.16,Information Technology,2017
32070,LITE,LUMENTUM HOLDINGS INC,0.01,48.9,18492.0,904258.8,Information Technology,2017
32071,CNDT,CONDUENT INC,0.01,16.16,55878.0,902988.48,Information Technology,2017
32072,HUBS,HUBSPOT INC,0.01,88.4,10208.0,902387.2,Information Technology,2017
32073,CMPR,CIMPRESS NV,0.01,119.88,7485.0,897301.8,Information Technology,2017
32074,IIVI,II VI INC,0.01,46.95,19056.0,894679.2,Information Technology,2017
32075,CIEN,CIENA CORP,0.01,20.93,41370.0,865874.1,Information Technology,2017
32076,SATS,ECHOSTAR CORP CLASS A,0.01,59.9,14355.0,859864.5,Information Technology,2017
32077,AEIS,ADVANCED ENERGY INDUSTRIES INC,0.01,67.48,12508.0,844039.84,Information Technology,2017
32078,VSH,VISHAY INTERTECHNOLOGY INC,0.01,20.75,39400.0,817550.0,Information Technology,2017
32079,NTCT,NETSCOUT SYSTEMS INC,0.01,30.45,26760.0,814842.0,Information Technology,2017
32080,IDCC,INTERDIGITAL INC,0.01,76.15,10400.0,791960.0,Information Technology,2017
32081,ACIW,ACI WORLDWIDE INC,0.01,22.67,34333.0,778329.11,Information Technology,2017
32082,VRNT,VERINT SYSTEMS INC,0.01,41.85,18472.0,773053.2,Information Technology,2017
32083,RP,REALPAGE INC,0.01,44.3,17422.0,771794.6,Information Technology,2017
32084,FEYE,FIREEYE INC,0.01,14.2,53501.0,759714.2,Information Technology,2017
32085,ITRI,ITRON INC,0.01,68.2,10840.0,739288.0,Information Technology,2017
32086,ETSY,ETSY INC,0.01,20.45,36074.0,737713.3,Information Technology,2017
32087,CCMP,CABOT MICROELECTRONICS CORP,0.01,94.08,7657.0,720370.56,Information Technology,2017
32088,ZG,ZILLOW GROUP INC CLASS A,0.01,40.74,17183.0,700035.42,Information Technology,2017
32089,CVG,CONVERGYS CORP,0.01,23.5,29769.0,699571.5,Information Technology,2017
32090,SANM,SANMINA CORP,0.01,33.0,21042.0,694386.0,Information Technology,2017
32091,FNSR,FINISAR CORP,0.01,20.35,33536.0,682457.6,Information Technology,2017
32092,ACXM,ACXIOM CORP,0.01,27.56,24535.0,676184.6,Information Technology,2017
32093,AXE,ANIXTER INTERNATIONAL INC,0.01,76.0,8866.0,673816.0,Information Technology,2017
32094,POWI,POWER INTEGRATIONS INC,0.01,73.55,9085.0,668201.75,Information Technology,2017
32095,ENV,ENVESTNET INC,0.01,49.85,13217.0,658867.45,Information Technology,2017
32096,SMTC,SEMTECH CORP,0.01,34.2,18886.0,645901.2,Information Technology,2017
32097,CARS,CARS.COM INC,0.01,28.84,21800.0,628712.0,Information Technology,2017
32098,HAWK,BLACKHAWK NETWORK HOLDINGS INC,0.01,35.65,17245.0,614784.25,Information Technology,2017
32099,CVLT,COMMVAULT SYSTEMS INC,0.01,52.5,11566.0,607215.0,Information Technology,2017
32100,PLXS,PLEXUS CORP,0.01,60.72,9930.0,602949.6,Information Technology,2017
32101,VIAV,VIAVI SOLUTIONS INC,0.01,8.74,67587.0,590710.38,Information Technology,2017
32102,AMBA,AMBARELLA INC,0.01,58.75,10057.0,590848.75,Information Technology,2017
32103,PRGS,PROGRESS SOFTWARE CORP,0.01,42.57,13695.0,582996.15,Information Technology,2017
32104,PAY,VERIFONE SYSTEMS INC,0.01,17.71,32746.0,579931.66,Information Technology,2017
32105,CALD,CALLIDUS SOFTWARE INC,0.01,28.65,20020.0,573573.0,Information Technology,2017
32106,EXLS,EXLSERVICE HOLDINGS INC,0.01,60.35,9381.0,566143.35,Information Technology,2017
32107,PEGA,PEGASYSTEMS INC,0.01,47.15,11850.0,558727.5,Information Technology,2017
32108,QLYS,QUALYS INC,0.01,59.35,9210.0,546613.5,Information Technology,2017
32109,EBIX,EBIX INC,0.01,79.25,6861.0,543734.25,Information Technology,2017
32110,CSOD,CORNERSTONE ONDEMAND INC,0.01,35.33,15175.0,536132.75,Information Technology,2017
32111,NOVT,NOVANTA INC,0.01,50.0,10679.0,533950.0,Information Technology,2017
32112,TIVO,TIVO CORP,0.01,15.6,34164.0,532958.4,Information Technology,2017
32113,BRKS,BROOKS AUTOMATION INC,0.01,23.85,22195.0,529350.75,Information Technology,2017
32114,NTGR,NETGEAR INC,0.01,58.75,8967.0,526811.25,Information Technology,2017
32115,BSFT,BROADSOFT INC,0.01,54.9,9564.0,525063.6,Information Technology,2017
32116,NEWR,NEW RELIC INC,0.01,57.77,8892.0,513690.84,Information Technology,2017
32117,BOX,BOX INC CLASS A,0.01,21.12,23825.0,503184.0,Information Technology,2017
32118,UBNT,UBIQUITI NETWORKS INC,0.01,71.02,6919.0,491387.38,Information Technology,2017
32119,CLDR,CLOUDERA INC,0.01,16.52,29747.0,491420.44,Information Technology,2017
32120,MXL,MAXLINEAR INC,0.01,26.42,18195.0,480711.9,Information Technology,2017
32121,BHE,BENCHMARK ELECTRONICS INC,0.01,29.1,16467.0,479189.7,Information Technology,2017
32122,PLT,PLANTRONICS INC,0.01,50.38,9498.0,478509.24,Information Technology,2017
32123,TVPT,TRAVELPORT WORLDWIDE LTD,0.01,13.07,36040.0,471042.8,Information Technology,2017
32124,PSTG,PURE STORAGE INC CLASS A,0.01,15.86,29702.0,471073.72,Information Technology,2017
32125,IPHI,INPHI CORP,0.01,36.6,12816.0,469065.6,Information Technology,2017
32126,SYNA,SYNAPTICS INC,0.01,39.94,11298.0,451242.12,Information Technology,2017
32127,RMBS,RAMBUS INC,0.01,14.22,31760.0,451627.2,Information Technology,2017
32128,EPAY,BOTTOMLINE TECHNOLOGIES INC,0.01,34.68,12961.0,449487.48,Information Technology,2017
32129,GTT,GTT COMMUNICATIONS INC,0.01,46.95,9512.0,446588.4,Information Technology,2017
32130,TWLO,TWILIO INC CLASS A,0.01,23.6,18858.0,445048.8,Information Technology,2017
32131,EFII,ELECTRONICS FOR IMAGING INC,0.01,29.53,14929.0,440853.37,Information Technology,2017
32132,TTMI,TTM TECHNOLOGIES INC,0.01,15.67,28027.0,439183.09,Information Technology,2017
32133,EXTR,EXTREME NETWORKS INC,0.01,12.52,34860.0,436447.2,Information Technology,2017
32134,MEI,METHODE ELECTRONICS INC,0.01,40.1,10802.0,433160.2,Information Technology,2017
32135,MB,MINDBODY INC CLASS A,0.01,30.45,14095.0,429192.75,Information Technology,2017
32136,CSGS,CSG SYSTEMS INTERNATIONAL INC,0.01,43.82,9705.0,425273.1,Information Technology,2017
32137,KN,KNOWLES CORP,0.0,14.66,28792.0,422090.72,Information Technology,2017
32138,MANT,MANTECH INTERNATIONAL CORP CLASS A,0.0,50.19,8290.0,416075.1,Information Technology,2017
32139,IMPV,IMPERVA INC,0.0,39.7,10172.0,403828.4,Information Technology,2017
32140,MTSI,MACOM TECHNOLOGY SOLUTIONS INC,0.0,32.54,12313.0,400665.02,Information Technology,2017
32141,BMI,BADGER METER INC,0.0,47.8,8362.0,399703.6,Information Technology,2017
32142,VRTU,VIRTUSA CORP,0.0,44.08,9011.0,397204.88,Information Technology,2017
32143,NSIT,INSIGHT ENTERPRISES INC,0.0,38.29,10342.0,395995.18,Information Technology,2017
32144,FIVN,FIVE9 INCINARY,0.0,24.88,15809.0,393327.92,Information Technology,2017
32145,DBD,DIEBOLD NIXDORF INC,0.0,16.35,23618.0,386154.3,Information Technology,2017
32146,EGHT,8X8 INC,0.0,14.1,27377.0,386015.7,Information Technology,2017
32147,PCTY,PAYLOCITY HOLDING CORP,0.0,47.16,8011.0,377798.76,Information Technology,2017
32148,QTWO,Q2 HOLDINGS INC,0.0,36.85,10257.0,377970.45,Information Technology,2017
32149,MSTR,MICROSTRATEGY INC CLASS A,0.0,131.3,2862.0,375780.6,Information Technology,2017
32150,FORM,FORMFACTOR INC,0.0,15.65,23717.0,371171.05,Information Technology,2017
32151,DIOD,DIODES INC,0.0,28.67,12797.0,366889.99,Information Technology,2017
32152,XPER,XPERI CORP,0.0,24.4,14901.0,363584.4,Information Technology,2017
32153,OSIS,OSI SYSTEMS INC,0.0,64.38,5616.0,361558.08,Information Technology,2017
32154,SYKE,SYKES ENTERPRISES INC,0.0,31.45,11046.0,347396.7,Information Technology,2017
32155,AMKR,AMKOR TECHNOLOGY INC,0.0,10.05,33828.0,339971.4,Information Technology,2017
32156,OCLR,OCLARO INC,0.0,6.74,50240.0,338617.6,Information Technology,2017
32157,TYPE,MONOTYPE IMAGING HOLDINGS INC,0.0,24.1,14039.0,338339.9,Information Technology,2017
32158,PLUS,EPLUS,0.0,75.2,4406.0,331331.2,Information Technology,2017
32159,P,PANDORA MEDIA INC,0.0,4.82,68831.0,331765.42,Information Technology,2017
32160,TTD,TRADE DESK INC CLASS A,0.0,45.73,7215.0,329941.95,Information Technology,2017
32161,HDP,HORTONWORKS INC,0.0,20.11,16270.0,327189.7,Information Technology,2017
32162,MTCH,MATCH GROUP INC,0.0,31.31,10385.0,325154.35,Information Technology,2017
32163,ADTN,ADTRAN INC,0.0,19.35,16403.0,317398.05,Information Technology,2017
32164,FN,FABRINET,0.0,28.7,10792.0,309730.4,Information Technology,2017
32165,EGOV,NIC INC,0.0,16.6,18496.0,307033.6,Information Technology,2017
32166,FIT,FITBIT INC CLASS A,0.0,5.71,52983.0,302532.93,Information Technology,2017
32167,CEVA,CEVA INC,0.0,46.15,6563.0,302882.45,Information Technology,2017
32168,KEM,KEMET CORP,0.0,15.06,19585.0,294950.1,Information Technology,2017
32169,SSYS,STRATASYS LTD,0.0,19.96,14128.0,281994.88,Information Technology,2017
32170,COUP,COUPA SOFTWARE INC,0.0,31.22,9043.0,282322.46,Information Technology,2017
32171,VRNS,VARONIS SYSTEMS INC,0.0,48.55,5805.0,281832.75,Information Technology,2017
32172,SCSC,SCANSOURCE INC,0.0,35.8,7815.0,279777.0,Information Technology,2017
32173,INFN,INFINERA CORP,0.0,6.33,44117.0,279260.61,Information Technology,2017
32174,QUOT,QUOTIENT TECHNOLOGY INC,0.0,11.75,23645.0,277828.75,Information Technology,2017
32175,CRAY,CRAY INC,0.0,24.2,11316.0,273847.2,Information Technology,2017
32176,SGH,SMART GLOBAL HOLDINGS INC,0.0,33.7,8098.0,272902.6,Information Technology,2017
32177,DDD,3D SYSTEMS CORP,0.0,8.64,31462.0,271831.68,Information Technology,2017
32178,SPSC,SPS COMMERCE INC,0.0,48.59,5316.0,258304.44,Information Technology,2017
32179,EVTC,EVERTEC INC,0.0,13.65,18778.0,256319.7,Information Technology,2017
32180,BCOR,BLUCORA INC,0.0,22.1,11571.0,255719.1,Information Technology,2017
32181,WEB,WEB.COM GROUP INC,0.0,21.8,11685.0,254733.0,Information Technology,2017
32182,INST,INSTRUCTURE INC,0.0,33.1,7598.0,251493.8,Information Technology,2017
32183,CTS,CTS CORP,0.0,25.75,9641.0,248255.75,Information Technology,2017
32184,MTSC,MTS SYSTEMS CORP,0.0,53.7,4539.0,243744.3,Information Technology,2017
32185,CTRL,CONTROL4 CORP,0.0,29.76,8192.0,243793.92,Information Technology,2017
32186,CATM,CARDTRONICS PLC CLASS A,0.0,18.52,13004.0,240834.08,Information Technology,2017
32187,SSNI,SILVER SPRING NETWORKS INC,0.0,16.24,14832.0,240871.68,Information Technology,2017
32188,SYNT,SYNTEL INC,0.0,22.99,10498.0,241349.02,Information Technology,2017
32189,AVX,AVX CORP,0.0,17.3,13847.0,239553.1,Information Technology,2017
32190,SSTK,SHUTTERSTOCK INC,0.0,43.03,5549.0,238773.47,Information Technology,2017
32191,PRO,PROS HOLDINGS INC,0.0,26.45,8880.0,234876.0,Information Technology,2017
32192,FARO,FARO TECHNOLOGIES INC,0.0,47.0,4961.0,233167.0,Information Technology,2017
32193,ALRM,ALARM.COM HOLDINGS INC,0.0,37.75,6161.0,232577.75,Information Technology,2017
32194,SMCI,SUPER MICRO COMPUTER INC,0.0,20.93,11010.0,230384.25,Information Technology,2017
32195,ACLS,AXCELIS TECHNOLOGIES INC,0.0,28.7,8019.0,230145.3,Information Technology,2017
32196,AAOI,APPLIED OPTOELECTRONICS INC,0.0,37.82,6041.0,228470.62,Information Technology,2017
32197,RTEC,RUDOLPH TECHNOLOGIES INC,0.0,23.9,9400.0,224660.0,Information Technology,2017
32198,UCTT,ULTRA CLEAN HOLDINGS INC,0.0,23.09,9657.0,222980.13,Information Technology,2017
32199,COHU,COHU INC,0.0,21.95,9928.0,217919.6,Information Technology,2017
32200,TRUE,TRUECAR INC,0.0,11.2,19147.0,214446.4,Information Technology,2017
32201,TTEC,TELETECH HOLDINGS INC,0.0,40.25,5306.0,213566.5,Information Technology,2017
32202,CAMP,CALAMP CORP,0.0,21.43,9749.0,208921.07,Information Technology,2017
32203,CUDA,BARRACUDA NETWORKS INC,0.0,27.5,7373.0,202757.5,Information Technology,2017
32204,ACIA,ACACIA COMMUNICATIONS INC,0.0,36.23,5607.0,203141.61,Information Technology,2017
32205,SWCH,SWITCH INC CLASS A,0.0,18.19,11050.0,200999.5,Information Technology,2017
32206,CASS,CASS INFORMATION SYSTEMS INC,0.0,58.21,3335.0,194130.35,Information Technology,2017
32207,LSCC,LATTICE SEMICONDUCTOR CORP,0.0,5.78,33553.0,193936.34,Information Technology,2017
32208,VECO,VEECO INSTRUMENTS INC,0.0,14.85,13040.0,193644.0,Information Technology,2017
32209,TCX,TUCOWS INC,0.0,70.05,2729.0,191166.45,Information Technology,2017
32210,MULE,MULESOFT INC CLASS A,0.0,23.26,8149.0,189545.74,Information Technology,2017
32211,LPSN,LIVEPERSON INC,0.0,11.5,15834.0,182091.0,Information Technology,2017
32212,AYX,ALTERYX INC CLASS A,0.0,25.27,7173.0,181261.71,Information Technology,2017
32213,GOGO,GOGO INC,0.0,11.28,15903.0,179385.84,Information Technology,2017
32214,CARB,CARBONITE INC,0.0,25.1,7105.0,178335.5,Information Technology,2017
32215,BL,BLACKLINE INC,0.0,32.8,5439.0,178399.2,Information Technology,2017
32216,ESIO,ELECTRO SCIENTIFIC INDUSTRIES INC,0.0,21.43,8233.0,176433.19,Information Technology,2017
32217,PRFT,PERFICIENT INC,0.0,19.07,9271.0,176797.97,Information Technology,2017
32218,BV,BAZAARVOICE INC,0.0,5.45,32260.0,175817.0,Information Technology,2017
32219,IXYS,IXYS CORP,0.0,23.95,7215.0,172799.25,Information Technology,2017
32220,OKTA,OKTA INC CLASS A,0.0,25.61,6593.0,168846.73,Information Technology,2017
32221,ACTA,ACTUA CORP,0.0,15.6,10828.0,168916.8,Information Technology,2017
32222,NANO,NANOMETRICS INC,0.0,24.92,6672.0,166266.24,Information Technology,2017
32223,CHUBK,COMMERCEHUB SERIES C INC,0.0,20.59,8080.0,166367.2,Information Technology,2017
32224,WK,WORKIVA INC CLASS A,0.0,21.4,7669.0,164116.6,Information Technology,2017
32225,QADA,QAD INC CLASS A,0.0,38.85,4032.0,156643.2,Information Technology,2017
32226,APTI,APPTIO INC CLASS A,0.0,23.52,6509.0,153091.68,Information Technology,2017
32227,APPF,APPFOLIO INC CLASS A,0.0,41.5,3665.0,152097.5,Information Technology,2017
32228,RPD,RAPID7 INC,0.0,18.66,8154.0,152153.64,Information Technology,2017
32229,PLAB,PHOTRONICS INC,0.0,8.53,17141.0,146127.02,Information Technology,2017
32230,EVRI,EVERI HOLDINGS INC,0.0,7.54,19315.0,145635.1,Information Technology,2017
32231,BNFT,BENEFITFOCUS INC,0.0,27.0,5268.0,142236.0,Information Technology,2017
32232,XOXO,XO GROUP INC,0.0,18.46,7603.0,140351.38,Information Technology,2017
32233,EIGI,ENDURANCE INTERNATIONAL GROUP HOLD,0.0,8.4,16636.0,139742.4,Information Technology,2017
32234,SPWR,SUNPOWER CORP,0.0,8.43,16102.0,135739.86,Information Technology,2017
32235,ICHR,ICHOR HOLDINGS LTD,0.0,24.6,5486.0,134955.6,Information Technology,2017
32236,XCRA,XCERRA CORP,0.0,9.79,13761.0,134720.19,Information Technology,2017
32237,ATEN,A10 NETWORKS INC,0.0,7.72,17324.0,133741.28,Information Technology,2017
32238,KE,KIMBALL ELECTRONICS INC,0.0,18.25,7093.0,129447.25,Information Technology,2017
32239,MODN,MODEL N INC,0.0,15.75,8080.0,127260.0,Information Technology,2017
32240,UIS,UNISYS CORP,0.0,8.15,15599.0,127131.85,Information Technology,2017
32241,PI,IMPINJ INC,0.0,22.53,5464.0,123103.92,Information Technology,2017
32242,RBBN,RIBBON COMMUNICATIONS INC,0.0,7.73,15777.0,121956.21,Information Technology,2017
